Test Name:,Pendulum Test 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Rate:,74,Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Static/Acceleration/X,Static/Acceleration/Y,Static/Acceleration/Z,Static/Angular Velocity/X,Static/Angular Velocity/Y,Static/Angular Velocity/Z,Static/Magnetic Field/X,Static/Magnetic Field/Y,Static/Magnetic Field/Z,Static/Orientation/Scalar,Static/Orientation/X,Static/Orientation/Y,Static/Orientation/Z,Static/Temperature/Scalar,Static/Pressure/Scalar,Upper/Acceleration/X,Upper/Acceleration/Y,Upper/Acceleration/Z,Upper/Angular Velocity/X,Upper/Angular Velocity/Y,Upper/Angular Velocity/Z,Upper/Magnetic Field/X,Upper/Magnetic Field/Y,Upper/Magnetic Field/Z,Upper/Orientation/Scalar,Upper/Orientation/X,Upper/Orientation/Y,Upper/Orientation/Z,Upper/Temperature/Scalar,Upper/Pressure/Scalar,Middle/Acceleration/X,Middle/Acceleration/Y,Middle/Acceleration/Z,Middle/Angular Velocity/X,Middle/Angular Velocity/Y,Middle/Angular Velocity/Z,Middle/Magnetic Field/X,Middle/Magnetic Field/Y,Middle/Magnetic Field/Z,Middle/Orientation/Scalar,Middle/Orientation/X,Middle/Orientation/Y,Middle/Orientation/Z,Middle/Temperature/Scalar,Middle/Pressure/Scalar,Lower/Acceleration/X,Lower/Acceleration/Y,Lower/Acceleration/Z,Lower/Angular Velocity/X,Lower/Angular Velocity/Y,Lower/Angular Velocity/Z,Lower/Magnetic Field/X,Lower/Magnetic Field/Y,Lower/Magnetic Field/Z,Lower/Orientation/Scalar,Lower/Orientation/X,Lower/Orientation/Y,Lower/Orientation/Z,Lower/Temperature/Scalar,Loewr/Pressure/Scalar
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001825,-0.484327,0.874885,0.000254,1,1,1,1,1,1,1,1,1,1,1,0.584643,-0.020776,-0.43292,0.685814,1,1,1,1,1,1,1,1,1,1,1,-0.002746,0.416974,0.00321,0.908909,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001787,-0.486339,0.873769,-0.000044,1,1,1,1,1,1,1,1,1,1,1,0.584193,-0.034843,-0.446845,0.676634,1,1,1,1,1,1,1,1,1,1,1,0.004977,0.400376,-0.006078,0.916317,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001682,-0.489121,0.872214,-0.000435,1,1,1,1,1,1,1,1,1,1,1,0.5892,-0.016499,-0.429511,0.684172,1,1,1,1,1,1,1,1,1,1,1,-0.001077,0.423207,0.00135,0.906031,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001507,-0.492944,0.870059,-0.000900,1,1,1,1,1,1,1,1,1,1,1,0.591675,-0.014772,-0.42853,0.682689,1,1,1,1,1,1,1,1,1,1,1,0.000155,0.425741,-0.00036,0.904845,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001468,-0.495014,0.868883,-0.001123,1,1,1,1,1,1,1,1,1,1,1,0.593668,-0.010515,-0.424562,0.683516,1,1,1,1,1,1,1,1,1,1,1,-0.000433,0.431271,0.000488,0.902222,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001396,-0.499052,0.866570,-0.001518,1,1,1,1,1,1,1,1,1,1,1,0.596485,-0.006791,-0.420731,0.68348,1,1,1,1,1,1,1,1,1,1,1,0.000086,0.436691,0.000638,0.899612,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001284,-0.502899,0.864342,-0.001941,1,1,1,1,1,1,1,1,1,1,1,0.599409,-0.003267,-0.417386,0.682999,1,1,1,1,1,1,1,1,1,1,1,0.00081,0.441749,0.000243,0.897138,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001152,-0.505626,0.862749,-0.002272,1,1,1,1,1,1,1,1,1,1,1,0.602212,-0.000268,-0.414526,0.682282,1,1,1,1,1,1,1,1,1,1,1,0.001728,0.446167,-0.000376,0.894948,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.000931,-0.510996,0.859578,-0.002797,1,1,1,1,1,1,1,1,1,1,1,0.604739,0.004973,-0.410137,0.682681,1,1,1,1,1,1,1,1,1,1,1,0.001117,0.452659,-0.000055,0.891683,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.000810,-0.514558,0.857449,-0.003121,1,1,1,1,1,1,1,1,1,1,1,0.607913,0.010417,-0.405207,0.682745,1,1,1,1,1,1,1,1,1,1,1,0.001055,0.459776,0.000116,0.888034,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.000669,-0.518532,0.855051,-0.003450,1,1,1,1,1,1,1,1,1,1,1,0.611373,0.014599,-0.400915,0.682112,1,1,1,1,1,1,1,1,1,1,1,0.002026,0.465869,-0.000191,0.884851,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.000411,-0.524676,0.851293,-0.003947,1,1,1,1,1,1,1,1,1,1,1,0.613865,0.01881,-0.397542,0.681744,1,1,1,1,1,1,1,1,1,1,1,0.002014,0.471117,-0.000607,0.882068,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.000221,-0.528007,0.849230,-0.004147,1,1,1,1,1,1,1,1,1,1,1,0.617253,0.02288,-0.393137,0.681116,1,1,1,1,1,1,1,1,1,1,1,0.003045,0.477136,-0.00078,0.878824,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.000137,-0.533745,0.845634,-0.004398,1,1,1,1,1,1,1,1,1,1,1,0.620022,0.025522,-0.390284,0.680147,1,1,1,1,1,1,1,1,1,1,1,0.004259,0.481234,-0.00143,0.876581,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.000609,-0.541688,0.840566,-0.004724,1,1,1,1,1,1,1,1,1,1,1,0.62259,0.03329,-0.384173,0.680944,1,1,1,1,1,1,1,1,1,1,1,0.002441,0.490027,-0.000704,0.871704,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.000956,-0.547218,0.836975,-0.004881,1,1,1,1,1,1,1,1,1,1,1,0.625837,0.039039,-0.37872,0.680716,1,1,1,1,1,1,1,1,1,1,1,0.00249,0.497474,-0.00053,0.867475,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.001247,-0.550843,0.834593,-0.004971,1,1,1,1,1,1,1,1,1,1,1,0.629078,0.023808,-0.38728,0.673579,1,1,1,1,1,1,1,1,1,1,1,0.014126,0.485038,-0.005941,0.874359,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.001723,-0.556946,0.830532,-0.005087,1,1,1,1,1,1,1,1,1,1,1,0.631347,0.044352,-0.372155,0.678921,1,1,1,1,1,1,1,1,1,1,1,0.005093,0.506017,-0.001212,0.862508,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.002204,-0.563038,0.826412,-0.005154,1,1,1,1,1,1,1,1,1,1,1,0.634076,0.04817,-0.36859,0.678062,1,1,1,1,1,1,1,1,1,1,1,0.005708,0.511094,-0.001758,0.859504,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.002535,-0.566506,0.824037,-0.005158,1,1,1,1,1,1,1,1,1,1,1,0.636492,0.050775,-0.364995,0.677554,1,1,1,1,1,1,1,1,1,1,1,0.006794,0.515345,-0.001538,0.856954,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.003103,-0.573332,0.819300,-0.005295,1,1,1,1,1,1,1,1,1,1,1,0.638618,0.057525,-0.359859,0.67776,1,1,1,1,1,1,1,1,1,1,1,0.005268,0.522709,-0.001293,0.852494,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.003488,-0.578355,0.815760,-0.005426,1,1,1,1,1,1,1,1,1,1,1,0.641488,0.043078,-0.368972,0.671191,1,1,1,1,1,1,1,1,1,1,1,0.015806,0.510494,-0.006843,0.859709,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.003814,-0.582051,0.813125,-0.005486,1,1,1,1,1,1,1,1,1,1,1,0.642343,0.062475,-0.355163,0.676278,1,1,1,1,1,1,1,1,1,1,1,0.006333,0.529325,-0.002247,0.848393,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.004473,-0.588833,0.808223,-0.005541,1,1,1,1,1,1,1,1,1,1,1,0.644966,0.058902,-0.356395,0.673448,1,1,1,1,1,1,1,1,1,1,1,0.010845,0.527521,-0.004347,0.849462,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.004814,-0.592251,0.805720,-0.005526,1,1,1,1,1,1,1,1,1,1,1,0.64681,0.047978,-0.363451,0.668759,1,1,1,1,1,1,1,1,1,1,1,0.018467,0.518102,-0.008369,0.855079,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.005289,-0.596275,0.802744,-0.005497,1,1,1,1,1,1,1,1,1,1,1,0.647712,0.069055,-0.348873,0.673786,1,1,1,1,1,1,1,1,1,1,1,0.008202,0.538244,-0.003948,0.84274,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.005935,-0.601642,0.798725,-0.005513,1,1,1,1,1,1,1,1,1,1,1,0.649725,0.057292,-0.356944,0.668705,1,1,1,1,1,1,1,1,1,1,1,0.016292,0.527943,-0.008596,0.84908,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.006212,-0.603865,0.797042,-0.005590,1,1,1,1,1,1,1,1,1,1,1,0.65098,0.059292,-0.35491,0.668392,1,1,1,1,1,1,1,1,1,1,1,0.01651,0.530591,-0.008639,0.847423,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.006690,-0.608129,0.793789,-0.005787,1,1,1,1,1,1,1,1,1,1,1,0.651819,0.061699,-0.352788,0.66848,1,1,1,1,1,1,1,1,1,1,1,0.016099,0.533375,-0.008389,0.845684,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007164,-0.613030,0.790004,-0.006015,1,1,1,1,1,1,1,1,1,1,1,0.653644,0.06108,-0.353511,0.66637,1,1,1,1,1,1,1,1,1,1,1,0.018135,0.533267,-0.010517,0.845687,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007346,-0.615608,0.787994,-0.006213,1,1,1,1,1,1,1,1,1,1,1,0.654143,0.080236,-0.340349,0.670687,1,1,1,1,1,1,1,1,1,1,1,0.008672,0.55126,-0.006616,0.834262,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007500,-0.617393,0.786593,-0.006439,1,1,1,1,1,1,1,1,1,1,1,0.655644,0.068751,-0.3486,0.666245,1,1,1,1,1,1,1,1,1,1,1,0.015991,0.540932,-0.010908,0.840843,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007729,-0.620584,0.784073,-0.006705,1,1,1,1,1,1,1,1,1,1,1,0.656496,0.070738,-0.346894,0.666088,1,1,1,1,1,1,1,1,1,1,1,0.015817,0.543247,-0.010925,0.839353,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007868,-0.623185,0.782004,-0.006887,1,1,1,1,1,1,1,1,1,1,1,0.657769,0.072487,-0.346352,0.664926,1,1,1,1,1,1,1,1,1,1,1,0.016052,0.544968,-0.012341,0.838212,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007887,-0.624687,0.780803,-0.007097,1,1,1,1,1,1,1,1,1,1,1,0.658706,0.074549,-0.344752,0.664602,1,1,1,1,1,1,1,1,1,1,1,0.015907,0.547295,-0.012582,0.836694,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007951,-0.627567,0.778485,-0.007573,1,1,1,1,1,1,1,1,1,1,1,0.660011,0.077907,-0.34285,0.663904,1,1,1,1,1,1,1,1,1,1,1,0.015383,0.550642,-0.013446,0.834491,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007934,-0.629288,0.777092,-0.007841,1,1,1,1,1,1,1,1,1,1,1,0.661067,0.079416,-0.342247,0.662986,1,1,1,1,1,1,1,1,1,1,1,0.015571,0.552174,-0.014518,0.833457,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007837,-0.630850,0.775822,-0.008169,1,1,1,1,1,1,1,1,1,1,1,0.66219,0.083016,-0.339401,0.662888,1,1,1,1,1,1,1,1,1,1,1,0.014857,0.556068,-0.014452,0.830878,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007767,-0.633412,0.773726,-0.008757,1,1,1,1,1,1,1,1,1,1,1,0.663396,0.087241,-0.337584,0.662066,1,1,1,1,1,1,1,1,1,1,1,0.013736,0.559815,-0.015723,0.828355,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007717,-0.634735,0.772638,-0.009078,1,1,1,1,1,1,1,1,1,1,1,0.665527,0.090358,-0.335111,0.660765,1,1,1,1,1,1,1,1,1,1,1,0.014257,0.56356,-0.016791,0.825781,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007532,-0.637139,0.770653,-0.009601,1,1,1,1,1,1,1,1,1,1,1,0.667102,0.095404,-0.332124,0.659975,1,1,1,1,1,1,1,1,1,1,1,0.013181,0.568468,-0.017728,0.822409,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007325,-0.639812,0.768429,-0.010190,1,1,1,1,1,1,1,1,1,1,1,0.66888,0.098939,-0.328783,0.659327,1,1,1,1,1,1,1,1,1,1,1,0.013253,0.572749,-0.017887,0.819429,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.007182,-0.641585,0.766945,-0.010595,1,1,1,1,1,1,1,1,1,1,1,0.67113,0.104234,-0.325677,0.657764,1,1,1,1,1,1,1,1,1,1,1,0.01274,0.578047,-0.019539,0.81567,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.006889,-0.645267,0.763842,-0.011331,1,1,1,1,1,1,1,1,1,1,1,0.673599,0.109456,-0.321636,0.65638,1,1,1,1,1,1,1,1,1,1,1,0.012629,0.583824,-0.020545,0.811522,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.006667,-0.648056,0.761471,-0.011898,1,1,1,1,1,1,1,1,1,1,1,0.67577,0.114796,-0.317606,0.655198,1,1,1,1,1,1,1,1,1,1,1,0.012186,0.589541,-0.02138,0.807364,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.006495,-0.650963,0.758979,-0.012479,1,1,1,1,1,1,1,1,1,1,1,0.677978,0.120474,-0.313638,0.653807,1,1,1,1,1,1,1,1,1,1,1,0.011603,0.595403,-0.022517,0.803028,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.006200,-0.656741,0.753969,-0.013569,1,1,1,1,1,1,1,1,1,1,1,0.679955,0.124951,-0.309838,0.652724,1,1,1,1,1,1,1,1,1,1,1,0.011488,0.600417,-0.023066,0.799272,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.005947,-0.662217,0.749147,-0.014568,1,1,1,1,1,1,1,1,1,1,1,0.68249,0.150326,-0.290204,0.653752,1,1,1,1,1,1,1,1,1,1,1,0.002422,0.624799,-0.020123,0.780522,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.005810,-0.665793,0.745959,-0.015201,1,1,1,1,1,1,1,1,1,1,1,0.684781,0.153755,-0.287669,0.651675,1,1,1,1,1,1,1,1,1,1,1,0.003135,0.628624,-0.021807,0.777397,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.005588,-0.670186,0.742001,-0.015935,1,1,1,1,1,1,1,1,1,1,1,0.686943,0.159955,-0.282452,0.650189,1,1,1,1,1,1,1,1,1,1,1,0.002604,0.635187,-0.022411,0.772028,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.005179,-0.676773,0.735977,-0.017035,1,1,1,1,1,1,1,1,1,1,1,0.68879,0.165963,-0.277944,0.64867,1,1,1,1,1,1,1,1,1,1,1,0.0018,0.641172,-0.023307,0.767041,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.004939,-0.680493,0.732523,-0.017729,1,1,1,1,1,1,1,1,1,1,1,0.691218,0.171944,-0.273356,0.646475,1,1,1,1,1,1,1,1,1,1,1,0.00163,0.647335,-0.024752,0.761802,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.004574,-0.685827,0.727510,-0.018691,1,1,1,1,1,1,1,1,1,1,1,0.692911,0.177494,-0.268604,0.645153,1,1,1,1,1,1,1,1,1,1,1,0.00103,0.653086,-0.025164,0.756865,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.004117,-0.692551,0.721084,-0.019850,1,1,1,1,1,1,1,1,1,1,1,0.695057,0.183785,-0.263723,0.643093,1,1,1,1,1,1,1,1,1,1,1,0.00053,0.659402,-0.026368,0.751327,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.003919,-0.696015,0.717726,-0.020452,1,1,1,1,1,1,1,1,1,1,1,0.696653,0.188456,-0.260156,0.641466,1,1,1,1,1,1,1,1,1,1,1,0.000179,0.664043,-0.02736,0.747194,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.003539,-0.702665,0.711186,-0.021542,1,1,1,1,1,1,1,1,1,1,1,0.698192,0.194215,-0.255277,0.640033,1,1,1,1,1,1,1,1,1,1,1,-0.000572,0.669836,-0.027792,0.741989,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.003214,-0.708403,0.705443,-0.022463,1,1,1,1,1,1,1,1,1,1,1,0.700124,0.198882,-0.251223,0.63809,1,1,1,1,1,1,1,1,1,1,1,-0.000456,0.674766,-0.028789,0.73747,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.002984,-0.712159,0.701633,-0.023045,1,1,1,1,1,1,1,1,1,1,1,0.701543,0.206596,-0.245894,0.636154,1,1,1,1,1,1,1,1,1,1,1,-0.002217,0.681683,-0.02992,0.731033,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.002463,-0.719433,0.694135,-0.024214,1,1,1,1,1,1,1,1,1,1,1,0.702681,0.210194,-0.243499,0.634638,1,1,1,1,1,1,1,1,1,1,1,-0.002557,0.684995,-0.03104,0.727882,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.002148,-0.723659,0.689706,-0.024890,1,1,1,1,1,1,1,1,1,1,1,0.703246,0.214329,-0.241002,0.633582,1,1,1,1,1,1,1,1,1,1,1,-0.003724,0.688445,-0.031818,0.72458,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.001723,-0.728122,0.684969,-0.025570,1,1,1,1,1,1,1,1,1,1,1,0.704509,0.219555,-0.236208,0.632193,1,1,1,1,1,1,1,1,1,1,1,-0.004345,0.693719,-0.032002,0.719522,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.001068,-0.734792,0.677769,-0.026606,1,1,1,1,1,1,1,1,1,1,1,0.705326,0.221966,-0.234332,0.631138,1,1,1,1,1,1,1,1,1,1,1,-0.004444,0.696057,-0.032629,0.717231,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.000757,-0.737772,0.674506,-0.027093,1,1,1,1,1,1,1,1,1,1,1,0.70604,0.226085,-0.230047,0.630454,1,1,1,1,1,1,1,1,1,1,1,-0.005096,0.700336,-0.032115,0.713072,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,-0.000162,-0.742787,0.668946,-0.027910,1,1,1,1,1,1,1,1,1,1,1,0.706576,0.227966,-0.228585,0.629707,1,1,1,1,1,1,1,1,1,1,1,-0.005263,0.702118,-0.032525,0.711298,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.000636,-0.749091,0.661836,-0.028894,1,1,1,1,1,1,1,1,1,1,1,0.707014,0.23004,-0.226609,0.629175,1,1,1,1,1,1,1,1,1,1,1,-0.005532,0.704203,-0.032522,0.709232,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001142,-0.752546,0.657882,-0.029413,1,1,1,1,1,1,1,1,1,1,1,0.707406,0.23246,-0.22428,0.62868,1,1,1,1,1,1,1,1,1,1,1,-0.005957,0.706604,-0.032387,0.706842,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.001463,-0.754605,0.655501,-0.029788,1,1,1,1,1,1,1,1,1,1,1,0.707385,0.234089,-0.222987,0.628558,1,1,1,1,1,1,1,1,1,1,1,-0.006575,0.708007,-0.032243,0.705439,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.002009,-0.757950,0.651607,-0.030274,1,1,1,1,1,1,1,1,1,1,1,0.707309,0.234499,-0.222054,0.628822,1,1,1,1,1,1,1,1,1,1,1,-0.006693,0.708618,-0.031624,0.704852,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.002528,-0.760844,0.648205,-0.030655,1,1,1,1,1,1,1,1,1,1,1,0.70704,0.235236,-0.221914,0.628898,1,1,1,1,1,1,1,1,1,1,1,-0.007313,0.70897,-0.031668,0.70449,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.002819,-0.761953,0.646892,-0.030818,1,1,1,1,1,1,1,1,1,1,1,0.706843,0.235512,-0.221639,0.629113,1,1,1,1,1,1,1,1,1,1,1,-0.007602,0.709175,-0.0314,0.704292,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.003348,-0.764135,0.644299,-0.031073,1,1,1,1,1,1,1,1,1,1,1,0.706639,0.234607,-0.222087,0.629522,1,1,1,1,1,1,1,1,1,1,1,-0.007429,0.708457,-0.031031,0.705032,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.003674,-0.765373,0.642821,-0.031192,1,1,1,1,1,1,1,1,1,1,1,0.706059,0.234501,-0.222583,0.630038,1,1,1,1,1,1,1,1,1,1,1,-0.008048,0.708003,-0.030791,0.705492,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.003811,-0.765590,0.642563,-0.031137,1,1,1,1,1,1,1,1,1,1,1,0.705569,0.234026,-0.223078,0.630587,1,1,1,1,1,1,1,1,1,1,1,-0.008389,0.707392,-0.030426,0.706117,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.004075,-0.766349,0.641659,-0.031086,1,1,1,1,1,1,1,1,1,1,1,0.704853,0.232261,-0.224226,0.631632,1,1,1,1,1,1,1,1,1,1,1,-0.008417,0.705767,-0.02962,0.707774,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.004158,-0.766375,0.641631,-0.030997,1,1,1,1,1,1,1,1,1,1,1,0.704039,0.231228,-0.225711,0.63239,1,1,1,1,1,1,1,1,1,1,1,-0.008973,0.704322,-0.029431,0.709214,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.004317,-0.765848,0.642270,-0.030782,1,1,1,1,1,1,1,1,1,1,1,0.703062,0.230178,-0.227366,0.633267,1,1,1,1,1,1,1,1,1,1,1,-0.009712,0.702737,-0.029215,0.710783,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.004611,-0.765343,0.642881,-0.030545,1,1,1,1,1,1,1,1,1,1,1,0.70249,0.228665,-0.228058,0.634199,1,1,1,1,1,1,1,1,1,1,1,-0.009634,0.701486,-0.028335,0.712055,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.004820,-0.764634,0.643732,-0.030348,1,1,1,1,1,1,1,1,1,1,1,0.701449,0.227661,-0.229832,0.635072,1,1,1,1,1,1,1,1,1,1,1,-0.010476,0.699845,-0.028191,0.713661,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005097,-0.763256,0.645381,-0.029941,1,1,1,1,1,1,1,1,1,1,1,0.700911,0.22685,-0.230462,0.635728,1,1,1,1,1,1,1,1,1,1,1,-0.01071,0.698983,-0.027707,0.714521,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005289,-0.762147,0.646704,-0.029624,1,1,1,1,1,1,1,1,1,1,1,0.70035,0.226849,-0.231013,0.636146,1,1,1,1,1,1,1,1,1,1,1,-0.011367,0.698557,-0.027606,0.714932,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.005507,-0.761126,0.647917,-0.029345,1,1,1,1,1,1,1,1,1,1,1,0.699736,0.226995,-0.230893,0.636814,1,1,1,1,1,1,1,1,1,1,1,-0.012035,0.698498,-0.02697,0.715002,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.006092,-0.759220,0.650171,-0.028728,1,1,1,1,1,1,1,1,1,1,1,0.69929,0.226936,-0.230532,0.637454,1,1,1,1,1,1,1,1,1,1,1,-0.012387,0.698499,-0.026184,0.715024,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.006784,-0.757674,0.651990,-0.028165,1,1,1,1,1,1,1,1,1,1,1,0.699155,0.227461,-0.230007,0.637605,1,1,1,1,1,1,1,1,1,1,1,-0.012698,0.698965,-0.02591,0.714573,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007225,-0.756908,0.652889,-0.027825,1,1,1,1,1,1,1,1,1,1,1,0.699237,0.2287,-0.229321,0.637319,1,1,1,1,1,1,1,1,1,1,1,-0.013131,0.69993,-0.026135,0.713612,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.007597,-0.756401,0.653488,-0.027440,1,1,1,1,1,1,1,1,1,1,1,0.698812,0.229984,-0.227761,0.637883,1,1,1,1,1,1,1,1,1,1,1,-0.013936,0.701166,-0.025144,0.712418,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008264,-0.755819,0.654179,-0.026824,1,1,1,1,1,1,1,1,1,1,1,0.698595,0.23102,-0.226917,0.638047,1,1,1,1,1,1,1,1,1,1,1,-0.014533,0.702008,-0.024823,0.711588,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.008666,-0.755752,0.654265,-0.026487,1,1,1,1,1,1,1,1,1,1,1,0.698401,0.232589,-0.225307,0.638259,1,1,1,1,1,1,1,1,1,1,1,-0.01524,0.703477,-0.024197,0.710142,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.009113,-0.756205,0.653752,-0.026076,1,1,1,1,1,1,1,1,1,1,1,0.698253,0.23408,-0.223926,0.638363,1,1,1,1,1,1,1,1,1,1,1,-0.0159,0.704813,-0.023766,0.708817,1,1
